id,name,climb_category,climb_category_desc,avg_grade,start_lat,start_lng,end_lat,end_lng,elev_difference,distance,points
7874653,A little bit of everything - Beauty Cr Lot Up 257 and Down 79,0,NC,-0.0,47.607511,-116.669302,47.607447,-116.669417,696.5,19126.2,}iqaHd~agUF@IoABKTOLEf@_@dAgANa@H_AL_@FEbA[NKN[R_AHyAJy@H[DIRQh@Mf@UNMNQHYPy@Nc@`@s@r@y@j@i@h@kAZ_@L}@RCh@UzDiDdA]HRF@N?NC\FF?XKDSAo@SsBCmA?a@OIAoADI?QOcBOaAQyBBSDG^i@RMl@GPE\Jd@D|@Th@Et@C\KnAGNENAR?PFp@Bn@A^E|@WPMZ]b@O`@e@j@c@Pe@Lm@J]`@i@b@w@f@g@ZUd@e@VKpA}@`@c@h@c@BGTGfAG`@OREHGpAkAv@gA|@eAh@y@^]d@UXYVK\Ip@ElASXMj@]TE\K\@`@GpADr@?^UJCL@NC^MPMd@Id@MXAz@Up@Wb@c@^[|@Yb@_@hAq@v@}@b@eAf@wA\_BJw@d@iAPeA`@cAZeBXcCV}@dBaATQ\_@PM\MZCdAWh@Y^]VOJO`@cAXe@n@g@r@}@N_@\Yx@WvAMPI^c@ZOXAr@Ox@yA^a@b@]ZI`@Od@[LM\k@j@m@`@Ud@Ob@Wr@[LAFBBFAVIC?PDB?HKVFCNRLD?FED[NENEFS@IHWFUTGPSTu@h@ILGDUVQLINO?gAh@Q@QLY\YVSVKRURYHa@\YJQBw@Xo@b@STKR?\BLHPCT@FEAAJF@V`@DBTDP?VDDAXNX@\U\El@Hb@IXH^d@B@HAXURG@IT?XFDPN|@AJERU@GBMXg@ROJGHIXEr@?PBf@d@dCRfBL`@PTFNVNDAXBj@Ej@DXEND\TL@LBD\HTRP@DB^Mv@Ef@?NJTb@lBJRHZLPRx@R\L`@Lb@Bx@Al@WnAAp@[pAAVM\?TITKbASr@Ib@M^@t@CTJ`AAXBNNVJj@LTHZTTXt@@v@Kn@Jd@Fv@Lb@X\LTZhAL\PfBAv@HZ@`CAn@CTDRRV@TEd@FFCDAIJABGJIREFG^s@DAZA^[TEj@[FSd@{@Rq@\k@NMN_@^_@LSLK\SLCJJFZAn@F\BF?RXx@P`@Ln@Zt@PdAf@fAVl@Fb@Rd@h@|BLrAPt@TxA\~@PPh@v@R`@FX@ZHb@@h@Nj@@d@VjB?d@Hh@^jAt@fAN`@Xj@\pARRPh@^`@N`@LIBDyAWKKUK]o@_@a@[YUMYGKMSc@UUOGQ[U[Mo@K[Ug@Wu@IQ_@a@IWwA_BWGc@@]Fc@Ra@l@SNYd@WVYj@c@n@a@lAQVKb@MPCJOPc@rAcAvA{@z@UL[@QNOBQCWKEEG?QNa@p@GBq@D]Ag@QY?]C]Bm@d@QZMFKP[x@CP@\Jv@?^Et@BX?hAN`ADn@Pv@?Tb@`AX^X~@H^Z`Ah@h@h@fAThAGfABtBKv@cA`DgB~CU`AAVAvDD~@Fh@?d@Cd@?jBGv@IZM\STKTk@|BSl@AHUx@SZM^W^MLMVq@l@S\KZAROb@CT@\EZENILKXSXe@z@u@z@KPGVIhA@rAAPBDJ^AhA@XCBE?@FAh@EDCND`@HMCHCR@VBP?h@Dz@IfCBNAXPf@DBFL@LOOI?KCIJWJ{@n@G@GDIJI\[`@E~@K`AQt@Q`@Ev@CPOVGl@@XCT?dABZHPDh@Gd@Cn@?j@Ed@BPC`@c@t@E\IZKR?\Mh@AN]^G@IASJYXQ\DJ@RAj@Gd@W|@KbA?TGLIBGIKEUYOCGIYa@EO]c@M[@{@CSFQ@o@V}@?IOw@Bw@Ec@EaBE_@YeAKgA]kAa@_DWaAAgBCa@M[AM?c@Ga@?{@COAaAEi@Cy@Gs@A_@?c@Ha@t@gAt@sARU~@g@l@i@R[Hg@HiAD_BLeBAKBMFGBMHk@?{@Wi@?_@EKy@sASc@GW?}@KUU]s@s@e@WKKk@}@iBoBW_@UUYc@[EKIWKKMSCc@[OCIKY_Ai@q@eAgAKEO@MEIAQQYSIAKDGDGJOCQI[]c@y@MIOEOAODMFa@b@KDY@MAKESUMm@MYg@Qo@?KAa@OYAOB]Lk@LYLQDwAa@GAG@EEQAKBQNSFY?]`@YBy@^ID[f@IFi@TG?]Ii@i@{@Sc@?GCQUUc@_@_@{@_@UCS@]LSAWUI?MDAFG@GCGHFDIGIMg@SE@GTEX?LNl@Xv@AFa@A[Kc@De@@{@Mq@c@_@g@MEOMm@mAM}@CGE?EBO`@Gt@IJCFAT?b@BT^bA^`CJbA?ZGXKNEBIIYiAS]}@w@[Og@OWUSYM]FOBq@?OGYGDu@jAOp@?TQdA@h@LdAJXZ^GBOC]OWWi@aAW[mAs@KAIDILGNA^EPGBO@KDK@UC[QCIb@kAPy@Pi@Lm@@QAc@COOIAs@EO@{AGa@Fi@LMRe@V[FKF[F_AGWMSYQUUYOe@c@GSg@[g@WOQ}@o@w@y@iAm@YKq@IYGe@JM?QEAGQEGWGM]Us@?QL]^GBU?GCs@g@KM_@QGDUFKHCD?PKRALHrBRj@`@`@^Pd@Zz@f@ZVTJJ?X^FPCFK?OCcAY_@U]O}@?SIIOKIa@Iy@g@EEKWAMDs@ASc@iA?MJk@JYTkAFAFMh@m@LG^APENMNSJe@DCN@ZUPSDYJOh@]ZKh@EDGH_AF[l@w@Pc@D[CkBE[SsAMg@C[W_AT_@XWNWAeBMu@I{AGY@YAH@fAEND\?x@IP_@TI?IFQ\ETEdAKv@BNTXPv@BZKZa@`@e@t@QFg@H]ZYb@[^UNI?QGE@Kr@UXKFM@OGm@h@QFS?QJKLO`AYx@c@XSREBS?[JYZKXQ`@Id@KACSBg@J_@LMl@Y\i@Dc@N[|@w@L]HOJETGVYDGPu@HGRIRAFIDONgAD_AC}AFa@Pe@Fe@Aq@Bk@Es@?o@E@@PYr@Gf@GFa@EIBSXMlAIZQN[NSTK]]UKKCAGDAFEB?HGGSWM]a@u@BH
1172261,Idaho 97 Climb,1,4,12.5,47.59983611293137,-116.68009375222027,47.596300542354584,-116.67860646732152,109.2,873.7,}yoaHradgUKILYHo@DGKO?EGI?UBI?WBIZ[HUFEANIVFTEl@BFD@JPV@LDJLFBF?HFHR^JPLHLLDBb@LHNVJJ^BZEDGDe@EMA_@GMG]?a@Ii@GEEKG]OKEKE_@ECCMAWDIBA@GGUFQRa@LRNJ@HCTBPx@|@Ll@\XTLb@@ZCFCLKVBNCNFTEHF^GHI@COc@?KEMA]CU@QRS?HLLl@J
15687591,beauty bay loop,0,NC,-0.0,47.607606,-116.669564,47.607498,-116.669402,645.4,27493.1,ojqaHx_bgUAI@OIa@AUHe@hBaBXk@~@qDn@iBJg@b@cDNe@lBuBZi@z@qB\g@p@i@lBaAhAg@b@M^SdBmBt@q@h@]`@Q~@IVKFMHY?]GaB@qEE_A[qBCm@@g@F[d@{@LMZOf@?tALd@@f@Cb@I~@c@b@OHAd@?|CV\Kf@UZUbAqAZc@^q@hA{A^m@l@iAXYvBqAz@cAPKLGr@EhA?\ClA_@b@UZWf@s@p@wAd@a@pCqAHIdAc@POZG`Aa@t@c@h@Mt@KlACd@EtBStASnAM\GpAu@hA_A\c@b@c@|@uAvAoCx@uCtAeG`@}BVeADGz@y@jAqAbA]\Cf@OpAm@h@_@PUh@iA\}@lAcB`@[ROx@WjB]f@Wn@a@p@q@ZUp@]l@c@bBu@tA{Ap@c@l@SbDu@z@?zARd@A|CY|AGxA]b@Ol@]ZGb@A\FN?x@Ib@Cl@@v@RZDbAEn@FpASb@Kx@e@`@QbAK`@Qr@y@h@c@r@a@xBm@h@Kz@Wv@a@j@g@jAi@\[VOTCN?TLb@lAn@pAx@jA|@xAt@lBj@rBV^RPZPl@LzAh@hBt@^Dp@PjAv@b@f@h@Xb@P`@DPFTVDLBd@?PIj@GNQXWNWIGGc@kAUWu@o@[OYAi@JY?YE_@MWA]@GDOVGNIxB_@|CA\@ZF`@ZhAZj@b@fARv@Fh@MdBs@dCUj@OXGDQ@MEKMK_@Nu@H_A?KEm@Kk@So@i@w@IGIAIAO@KDu@t@KJSDOBc@Aa@MQ[AM@UFe@@a@Im@Qu@Us@Ye@GGWE{@Tq@Da@G}@s@OEK@Y^Uz@Wf@STgA~@Y^EPA\DZHXHv@Ip@Kb@c@`A]`@_An@q@j@ID]J]PgAXc@T[Di@IQ?OHUPg@n@cA~@_@j@GZ?LFZFJZTt@\`BtAZ^f@|@V`AFl@HvAHj@Px@d@tAZh@LLd@\RJTHh@Db@HVN\Hr@A`@?JDt@j@|@|@vA~AZl@Rf@l@`CLt@P|AVf@v@r@Nf@D\Fx@Jv@VhAFp@Bb@Aj@Bb@F^`@hANl@@bBI`B@p@Hl@?h@GVINQPw@Vw@@y@P]L[TKR_@jAk@zCOj@E^A^DtAPxADd@@r@Af@UpBCh@Pz@PXDNCL}@fBUn@_@hBKhACFSPeAPI?aAQy@C[B_A\s@Jm@KYUy@{@cA}@i@a@cAq@{@iA}AuD[i@gAkAk@}@WQc@G[D]PIHw@dBSZcAlB]~@o@vA_@j@y@bAGLa@\S^g@l@WPYBYKQOMEOBm@v@ULa@?kASeAAWDYNUROTk@fAEr@?l@JlADjBHpA\vBp@dB^t@Rr@NZd@z@p@b@d@n@Rf@FVBZAVIdA@v@GtAS|@Q`@Ql@i@dAgAlCY`@]v@GZAXBrAP~BFXLvBCjBGf@g@pAS^]f@O^cAlCINY\[Xo@z@WPe@z@SzAB~@APKd@q@tAsAlBQ`@Gv@VtEM~@EJGjA?XFt@CjADvACd@Jf@Rd@Dd@CAAm@EEICQDeBrAa@h@]p@[lCMd@G|@Ux@MfA@z@Nt@Bv@MvE[x@e@xCIVQRWDSJa@^OTGnAE^WdAQhAEHOBaAi@S[Ui@]k@K[Cw@NcCLw@FcAAqCAOQi@]_AOgAa@qB]eCKi@A_@@s@O{@C[B_AE{@AyDIy@E{@Fo@Zw@r@qAPU^[z@i@j@{@Lq@?Mb@}GJs@@y@G_@K]Kw@{@mASg@EaAOa@e@a@i@[U[Uc@i@m@UYoCqCI?IC_@SSG[@IEa@c@IOG]KU}@{@c@i@SKSB[Ca@g@EA]BKHEC_@Y[[Sc@QIUAW@UJ]ZIBWBUCUSW_AMQWMmASe@Ci@B_@TaA\UDk@QWMKCM@KH[BUVi@JSFUBs@VQLWXe@TMJm@?GCs@m@e@GY@e@OUWUe@[_@c@Qa@UUBWLG?SSOE_@C]w@g@m@?WNGL@PATZVX^ANCPSBOi@][KM_@Au@BC\TZS@QJCRFVEFG@OBG^Wf@GhAW^?JFj@_@@Si@{@eAiA[g@GQ?_@@KNQ\A^Rr@Xr@Pl@HR?HC^Uj@u@RQRCVQd@M^Er@OvBGb@Kr@e@f@i@rA{AP[Pe@Fs@TwAL_@l@eA^WRAP@b@NP`@NdAJd@FFPATc@Rq@TmATi@HK^GV\JrALXRB\Uz@{@JEXCLBZNbAx@h@PXPfAjBVJJ?PKFKJY`@mBDOTMb@L`A`@\Rl@j@TDPMDKFi@K_@u@uBUu@K_AAc@FqBFi@Zo@\i@VgAn@qB?QEg@OQmAk@OMEOKe@?kBMq@AUMo@KcAAu@G]cA{ASs@Gk@Fk@\WJCVClAAx@Mb@WV[Pc@NOh@GbA@PEXUJQPi@R_@NOZGn@LXVjB~Bv@|@\AbAaBHUB[Ig@Qm@AYBWL[FE\EhA@f@DLGLWBKEa@SgAm@oB]_B]o@WWMYAi@Tm@HIzAo@f@i@Xa@~@cCh@aAb@aAT_@ZS`@CH@d@TTVJVJn@FJb@n@l@Pt@LTHNT^dA\`BB]C}CGq@KSa@g@Yu@c@i@CM?[XqAMs@gAuBo@YGIUgA?kAFaAJw@ToABw@Jw@Ny@PmAL[b@_@JORqBAs@Mc@_@o@OSi@oAS_AMQ[WAG@u@NcACe@Mu@[}@Iy@Ki@EEG?[FyAv@WHy@AYEIGEIC[O{@_@}Ai@eBCYEm@@e@Z[NIVEp@G\OL]Fs@@iAD[?SCOGGI?u@d@[\I?CGM{@IOKHWDe@AIB_AZUBWCSKSASG{@K[Im@_@IMDM^YZ[ZIz@Ij@WDB`@e@v@w@\a@\Sv@Of@D|@eAnAqCbC{CVm@@YCSBYM?aAPwAd@]V}@~@QNgBz@iAn@a@ViBvAc@Xg@NsC\y@Zk@r@s@fAq@jBa@~@_@VsAl@u@R_ALk@ZoBnBKPGRo@pDoB|Is@pBgA~BU^eArAcA`Ao@d@q@\g@JoGp@wADmA@y@He@NaBv@}@\cCvA{An@[b@e@dA[h@a@`@y@b@{@XSDi@?{@Cy@@QFa@VmBhBa@Zw@bA_@x@{AxBw@pAg@r@k@p@o@d@ODq@AcAQgAKS?O@c@Rc@V{@TS@}@C{BQQ@QH]`@KTQp@CZ@x@\nCJtC@~BDhBARCPILMFo@B_@Da@N_@TcA`A_BdBYNYH_Bt@aBx@cA|@cBpDgAhAg@t@GNm@dEw@|Bk@zCQ^a@d@_BtACN@^Np@
880690,E. Hayden Lake Climb ,0,NC,6.1,47.75074549019337,-116.7216513119638,47.74827567860484,-116.71295190230012,57.2,928.0,cimbHjelgUBQ^q@NMTY`@w@JMh@[XGLGr@e@TQd@u@XWVGXBr@PPBH?\O`@k@La@T_@d@YJMN[Ri@@WGc@Yo@GUCWHu@\sABUBc@?WOm@Q_@SaAGq@?i@?MNo@@YCMEWQc@Oi@WkBq@}BIi@?m@D]
9791224,Red Hawk DH,0,NC,-3.1,47.747427,-116.71269,47.746566,-116.70221,57.8,1784.8,ktlbHhmjgUdBId@Df@RVBT?`AWp@J~@t@VJr@CzF{BhB{@p@i@dAcAR[\cAJgAq@mAuAXgDhAYDU?m@g@OcA^o@d@k@N[DcAI_@OSgDi@gAc@QaAEoAKa@}@kAw@mAoAgBk@o@cA_AmAwAM{@j@}Cj@cCRqAp@eCHe@F_A
1283236,Hayden Red Hawk Climb,0,NC,4.5,47.7444130461663,-116.71071074903011,47.74839051067829,-116.71328860335052,44.0,982.0,qalbH~`jgUVZHF`@@VEf@Y\M`AW`@Cd@Dj@VXZDj@Ub@[TOFWPc@t@s@v@c@Vc@d@[Pc@^gAf@a@JoBr@I@UKcA}@SMa@GUBm@Pa@AUI]Q_@KW@q@J[@M?qAQG@a@N_@`@Ob@K`A
13027733,Hayden Red Hawk Down,0,NC,-5.7,47.748339,-116.713003,47.750663,-116.723463,60.4,1039.0,azlbHhojgUAz@BTj@jCXnB\rAF\B^AdBNbA`@fBDd@GlAUjAEd@?d@Fb@T~@?^G^OXy@~@_@z@UVs@Nu@OYAs@R_AfAq@b@u@XYPWVsAvBQ`@Gd@Af@HrBEfBPtA
7845652,RATLACw Puncheur Finish,0,NC,0.8,47.743902,-116.709779,47.748697,-116.702827,22.6,1092.2,k~kbHb{igUH[By@U_@a@KgDk@SIa@e@SyBG]]m@uAcBcBcCoDiDYgARqAj@}CnBsIB{@SiAIIS?IBsAnAWNi@Vg@ZcAfA]Lc@?k@I
7845632,RATLACw Red Hawk Climb,0,NC,5.0,47.75052,-116.723472,47.747834,-116.712656,60.4,1117.5,wgmbHvplgUUmAC{@?wAIeBBa@H]LWb@m@Vk@`@k@`@Ut@WVOZ]j@u@d@a@LAR?jATXERERYFWPe@VQd@g@FMF_@?a@UOMOGUNiBTgAB]AMOc@Ew@@{@SeC?e@Fi@?k@Kq@UcAK}@Km@q@mCA_@@q@Ha@JUd@]`@D
9580386,McKinley Lane ,0,NC,17.8,47.748325,-116.697399,47.74706,-116.696065,34.4,193.0,_zlbHvmggU?FBHJOZ_APW`@e@h@a@JQNMh@Yh@i@@G
29511432,Hayden M4 with Upper Hayden,0,NC,-0.0,47.748243,-116.712862,47.748275,-116.712996,110.0,39364.0,oylbHlnjgUJUNMRGTEL?j@Lb@Dh@?rAETDl@PVBVCn@OVAVDTLj@b@p@TZCXGtCiA~CuAb@WvAkATSPYL]H_@?a@G_@I[OS}@Ug@AUDi@LqAb@g@HUCSIOQKYA[DWLU`@a@NSLWF[@]C]IWOQ{B_@wA]a@e@I{@C_@M{@KYaAkAk@aAq@y@_@m@c@i@wBoBe@{@EWDq@p@qCz@mEp@cCL{@Dg@?_@Ea@O]KEI?YLSPa@d@WVuAr@_AdA_@TMDS@aAGUMO]AYB[^kBFc@HwBDg@j@}BLaAFcAHaDnAmFr@_C`AwBt@iAZ[v@m@TWP]DOBq@GgBEYCKm@e@EIE[?MJgBBuDDiAReA^cADW?s@Kk@IQYYMEOC[B[L}@z@KDy@HgA`@M?KGKMa@eBa@qAEU@WNmAFw@Ay@C[Qs@OQc@SMMIU@YF[p@uBR_AF_A?_@Sw@q@o@MOKSCYCoAGYKQOKQA_@Rk@lAy@jAUXo@j@QVq@jA_@ZSTK^Ct@Gr@S~@Sh@]`@a@XUTe@l@WJc@LULSVc@z@GDIAKEYYIMQc@CQBwDCq@EYGUKUuAwB[m@a@kAg@aCIUMUOMQIg@Gy@?c@GOIOMMQUi@Iq@AY@s@FWNm@x@mBNYx@eALYD]Kq@e@Y{@KQ@SFQJ_@^mAd@eAJQ?a@EQESOMUKYI[K}@Ey@@yAC]GWOMQGe@AUCQGw@m@y@cAK]UeBKa@O]c@u@}@eAk@e@m@]UQkAqAUOUEWBSNOTg@fA_@dAGTIn@@n@V~@R^p@f@VXN`@H`@JlA?zCH`CBh@A\E^Kd@Ur@[|@sAvFSb@QRUJ_@?iHkAo@@{@JSCWIMMc@cA[{@S_@q@}@YSwAe@cAa@UEWCW@a@Hq@Xi@B_@G_@S_Ay@]_@g@u@Wg@Uk@Ms@Cw@B]BYPs@Ti@\i@vAiBdBsALOLUHU@w@EWg@}AUk@[c@kCkC_@UoAe@a@Wq@q@s@i@uBgAmAy@QQOUk@qA_@yAKiA@yBCoA_@wCGsBIa@c@k@g@Se@KWAWDSJOVOv@GfBG~@Sp@eAx@s@XqARq@T[b@M\e@zBM^U^ID[Pa@Lm@LU?k@HmAr@w@`AUHUMMa@M}@Bi@Nq@@_@Rg@X_@f@e@NUL[Fc@@u@GgAAe@Fa@T}@LcABeAIoC@e@ZuDJi@z@cB^eAPcA?a@C}@Ig@I_@w@sBOcAM}AAsDE[Mk@MWSUOMs@Ye@Mw@O_@?OBmAZeC~@q@R[Fw@AmAs@[G[@u@LWEUOQUm@_@mAG[IWQUYw@}AUYWQWG[Cw@BYFYJUPMXE`@CtBMfC_@zEIj@Kh@Qd@S`@s@r@oA`Au@d@[Jy@@[GmFyAgBa@WC_@F]TW^[bASbAQp@Qb@c@l@e@`@}@n@WLe@Lo@BYHONc@j@MJe@Pe@HSNGRBTLVd@f@NZJ`@D`@APC`@G\GJOVs@f@k@d@sAvAs@l@EP@HFPPJz@F\Fj@\l@h@\r@v@|B^n@b@`@X\LXL`@j@bCDb@@b@Kl@Y`@_@\i@Z[Pe@Lc@f@CR?`@j@rBXfBXzDC|@ETMROFY?w@G[D_@Tu@x@W`@u@rAm@v@KVMj@[vCKVYZa@LW@eAEi@BSF{@`@UDUBk@Eo@@iALq@VYDYEUMSU]y@QeAW}DOgBM]OYUQm@UWEo@EWBUH{AjA_@RODqAFaAP[@_@AUEcBm@gEaCWGW?KBIFOXC\Bd@f@bAb@n@VRn@Zj@d@TTPXHf@?VATGTKTe@r@IXAL?l@F|ADzC?TKt@Sd@URODQ?i@CSGQMe@s@][UIWCU?cADUAUISOcAmAa@_@gAm@e@OSCSB}@b@U@SIMUI]M{@KUQKiAXUCQGSMMSUm@MSm@i@MQYq@sA{D]m@QOSISEUAQBQJQNOPMTGXEXAZ@XNn@`@z@Pj@Fr@Bx@Hv@j@vAh@tCRf@bAtARn@Dl@Cf@I`@OLGAa@S]IOAsBH}AKM@_@Vu@x@YRYHu@JMHGNDn@NPd@\pCxAJPHVBXEdAQnAEJ]h@e@b@UJWD}AJ[FiBv@a@D[CYMg@c@g@q@UQYCE?a@H_@V_@`AOTSLKD_@Fm@Aq@SsBiAa@QcA]a@QMIoA{A}AsAg@{@MQeAWM?g@XOh@CvACf@Mx@O`@_@r@u@j@ORu@rAONOFOA][JHYwAi@c@UASFy@f@_@^u@|@]Xc@Pe@BOE[Ws@sA]e@c@_@UIUCS?QFwAl@c@L{AVQHMPKVGz@CjC@vMJf@JPLJ|@b@NJLNTf@Lp@j@`ENx@\z@rB|DRn@Db@?PIn@I\MVQRo@\WTuA|AU`@Qj@CVG`BEXs@xBGXCZAZDZJTLJN@LGj@y@h@g@TMn@MxAEhB_@l@K^AZ@TDLHBFDRDd@?d@E`AB^JXLRlAlAh@|@V|@F`AC~@UvD[nAu@tB_@dBOfAA^Bn@Hh@FVh@pAPZh@h@bAr@PFR@f@?rAHfA@p@Md@YLKPWNc@f@kCx@eC`@iAVk@\u@j@m@f@]~@c@l@_@f@g@n@cAh@i@PKbA[hBUX@j@OVMh@e@|@i@\Qb@Mr@YfBeAPIJIn@Wj@IPBPFNNLPb@hAf@fBRf@`A|BlA~D|AhER\JLLFZJ\@~HEpHBp@GdEDpCAjDJbGIzF?vBErDC|DHnE@pCDp@Fl@Rp@d@\ZRZTf@Nb@Pv@Hj@JbBArMD|@DbCDJHFr@@pG?nDCfHB`QCnCAzC@rGEhA@rFChABnFE|C?dBElEE|Ic@l@Df@Jn@\`@`@\j@^~@tBxDR`@Xz@Xj@Zh@JXPn@DXJjBZdCNtBAfFGjAEXUp@m@~@KVK\E`@A`ADbFE~AG\s@lCUrAm@|Bi@|@SPg@Tq@R{AJ[?m@Gk@?WB]J_@Dw@@SEMGw@s@QSWg@Uo@a@y@WYg@Q]Cw@Dq@L]NWRe@h@o@ZWFQCWDa@NOBiAFq@Hi@N{CjAa@X{@z@q@h@{@l@q@\WTILO^Kv@@^Nf@h@jANNJHVF\B`AIx@@rDb@vCv@lAr@dAnA~BbDt@lBRt@Fj@Dl@@xA?jKD~FCbC?jGB`DAph@DnEAXGRKLOBe@AiD[gAOOBMHGX@`@JZfCvCZp@J`@VpCDbACh@Ql@Mz@A^@^JZJV^p@h@h@`Ax@tArBX^\XhAv@ZZd@l@tAtDVb@~@rAXZf@b@~AdAdBtA\^xAtBn@hAbAnBd@`Bb@`Cn@nBn@rAh@rAj@lAZf@^d@b@^hBdA|Ax@n@XdEfA`NdEZN|BpAtAb@|@TjDfAb@Rz@h@x@x@^d@Zj@L^Jv@BxOAvCFPFHh@^LT|AjFv@hB|@rA`B|Av@d@`FhDnIbGf@Tj@Hv@@jAIx@?`BIb@Gj@QTMdDwAh@YRQRUVo@jA}EPeAHy@C_ED{@L}@l@qBRkARaCp@kED_A?k@IyAy@yE?yAAq@KeB@]Cw@Gm@Bg@AQSsACk@MeA?sBJiB?]EiAEg@Cu@QkCMyDEk@Ou@WcD[yCYkD]}Fk@cDO{ASsAGmCQeCNeA`@}ADq@D}BR}A`@oBn@qBn@eBrCsFj@u@j@i@R[X}@ReAZo@JM\W\MXETGRIVWLg@P_BHi@\gARe@R}@LYZi@Na@BWAo@Jw@?KISg@cAMOoAMc@Gg@So@_@a@KoAn@gDdCWLIBMEQ[CQI{BCqBBe@VsC@i@UuBA}@J_ALe@Lq@J_ADiADoBIm@AaAG_A@k@K_AWq@G_@Mi@a@_AuAaEK{@QqCTmAPORA`@Zp@t@NH`@BPSLa@Be@@s@OcAm@gCg@sAU{@c@sAmAeDoAiBKUEYV{B?YEkA@q@Jk@P_@p@s@N[d@s@ZUz@S^S\_@n@{@XSPCbATXBZAPGLQPm@N]~@_ATm@FY@]CKU_@GSEUAc@Bc@ZiALy@@QAw@CS]}@c@aB?WLaA?]E[a@oAKo@s@sDIo@DcA
16003868,Highland Drive-Riverview Loop CCW,0,NC,-0.0,47.690367,-116.90963,47.690883,-116.909365,136.0,10084.6,woabHd|phU`A\vBT\Jv@NlAA`@E^KZUTa@H]LqAV}@LUTSp@e@pAoAp@w@Ta@ZkAFa@FmA?y@Em@Ky@[mAa@cAA]Ha@Zk@Na@VcAlAcI^sBHu@ToAFk@?g@C[EOMUKIMAU?c@FUCKMKY]oAKSSUcAe@i@QaAOk@WGEQYCIKo@Ce@BgANyADoAPuHAyBB_AH_A`@{Aj@sD`AgCNm@LaADk@FgBDeK?{IGgHEwCKuBKiDEwMQsOAyEIkF@gAD_Ad@kFBeAA}AG}BSmCEwEGg@g@}AKi@GcBSwC?mACo@Iq@e@gBO{@UuDA]B[HYVm@jByCPm@Du@?w@K}DCwBB{Fd@iMXmLZcH`@_W?w@CYEWu@sBKy@KaBKcEIaAS}@MWOOOAQFWZQ\w@bCw@tCwAxDS`@U^W\YTu@b@u@n@iA`Bk@fAmC|GcApBY^]\]V]P_@L}A\[N[RUZS\]`AW`A]`Cm@lHSpDMhE?dDNvHRfG\pGl@jOj@fUD~EH|B^~GNnAXjA|AzDXfATlAFpAC|FDdD\tFBfAC~Ae@hGEdFGjAKp@gAdEc@vBy@xFKbB?z@HfBhAlMJxB@nAE~GGnDClH@fDJvD?~@O|DOzBIbBEfA@n@H|Af@lF~@hSN|AFZRp@bB|D\~@v@bC\zA
10176900,Bella Ridge Drive Climb,1,4,6.4,47.678389,-116.915753,47.676346,-116.928318,121.4,1842.9,{d_bHnbrhULl@JPZV^P`@b@N^ZdAj@hAl@z@d@bAPf@Fn@IjB@fBFjA@bAEj@Sn@Oz@AZBn@Lj@Vd@x@t@TVNZX~@RtAJd@P\BX?d@Kl@ELORODK@}@AUBKFcAx@]p@[~@SXWP_@DSJWTUZeDtKIZIj@?ZFn@`@lAlA`Bj@`Af@t@Xj@Rx@L^NTRLLBRCTIPSNWL]Bc@Ac@]cD?SB]Ne@JSVWZQJAXBZHXRHBHGBOGOIIIAUF
12837333,1st section Greensferry from Riverview Rd,0,NC,9.0,47.689836,-116.915612,47.684911,-116.915624,51.4,572.4,mlabHrarhUh@Gh@UxAa@f@AHEz@Nj@Ap@O|Ai@h@Cd@DXDn@Z^J\RhAx@JBXDR@r@Kb@CR@v@E
7270946,Belle Ridge Climb,2,3,5.4,47.690396,-116.915704,47.676369,-116.928285,173.6,3169.2,}oabHdbrhUTWr@Dn@AdASp@SVKh@Kf@Bv@PREP@|@On@_@j@CbABj@VJAN?THZRLNVRh@RRLTJ\DR?ZGd@Ax@ObCIvAAdADhE?tBOvAEtAAbA@zACtAD~ECb@CP?LHJLF~@HZTXf@RTRXf@TfAb@z@jAfB\v@Fj@@d@Eb@AbAJhBFrBG|@[dAG`@BlA^dATZz@t@f@|@LbAb@`BFd@Ar@EVERU^QHs@@WDq@Zi@d@_@p@_@bAOVm@Ra@HOJUX{@dCS|@IRKb@s@jBa@~AEh@@t@XjAfAfBd@d@dA|AP^XtAT^XT\DLAPK\g@DUDa@A{@Ec@EKKs@EqA@e@Tu@b@g@\GH@b@NJOAG
